2020-02-13/22:53:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:52		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:53		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:54		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:55		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:56		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:57		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:58		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-13/23:07:59		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
